clave_articulo,descripcion,inventarios,tipo_documentos,linea,serie,unidad,unidad_empaque,cantidad_almacen,rack,control_almacen,concepto,tipo_documento,documento,clave_cliente_proveedor,clave_vendedor,cantidad,precio,costo,tiempo_surtido,stock_min,stock_max,tipo_costeo,fecha_ultima_compra,pendiente_recibir,fecha_ultima_venta,pendientes_surtir,existencias,costo_promedio,ultimo_costo,tipo_elemento,unidad_salida,factor_entre_unidades,apartados,lote,pedimento,peso,volumen,clave_esuqema,cantidad_ventas_anuales,monto_ventas_anuales,cantidad_compras_anuales,monto_compras_anuales,cuenta_contable,estatus,manejo_ieps,tax_num,cuota_ieps,forma_ieps,clave_sat,clave_unidad,catalogo,id_catalogo,titulo_ml,color,medidas,volts,a,w,marca
CARCASA-BOMB,PROTECCION ASPAS Y TAPA BOMB,1,M,REF,N,PZ,,1,12E,1-12E,,,,GTR150812,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,1-1/8,,,,GENERICA
CARR-U100,CARRETILLAS PARA RIEL U100,1,M,ACO,N,PZ,,1,13C,1-13C,,,,AGA091112,,,,,3,0,10,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
CARRETE-PMANG,CARRETE MANGUERAS HIDRAULICAS,1,M,HTA,N,PZ,,1,5E,1-5E,,,,GTR150812,,,,,15,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
CASCO-SEG-AZUL,CASCOS DE SEGURIDAD AZULES,1,M,ESS,N,PZ,,1,16E,1-16E,,,,LGS850318,,,,,7,1,18,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,DERMACARE
CASQUILLO2,CASQUILLO 2/0,1,M,CON,N,PZ,,6,1C,6-1C,,,,GTR150812,,,,,60,0,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
CASQUILLO4,CASQUILLOS 4/0,1,M,CON,N,PZ,,6,1C,6-1C,,,,GTR150812,,,,,60,0,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
CATALIZADOR-C,CATALIZADOR PASTA AUTO COMEX,1,M,CON,N,LT,,7,1B,7-1B,,,,LEAG82021,,,,,3,0,2,,,,,,,,,P,LT,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,COMEX
CATALIZADOR-SW,CATALIZADOR PASTA AUTO S-W,1,M,CON,N,PZ,,7,1B,7-1B,,,,DPK131219,,,,,3,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,SHERWIN WILLIAMS
CC-001/50V-W,CAPACITOR CER 0.001UF 50V ,1,M,REF,N,PZ,,4,1A,4-1A,,,,MAMJ56051,,,,,7,2,50,,,,,,,2,2,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,50,,,GENERICA
CC-01/50V-W,CAPACITOR CER 0.01UF 50V,1,M,REF,N,PZ,,4,1A,4-1A,,,,MAMJ56051,,,,,7,2,50,,,,,,,2,2,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
CC-10K,CAPACITOR CER 104K,1,M,REF,N,PZ,,4,1A,4-1A,,,,MAMJ56051,,,,,7,2,50,,,,,,,3,3,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
CCTV-HVCD,CONECTOR HEMBRA VOLTAJE CCTV,1,M,INF,N,PZ,,1,9C,1-9C,,,,EST850628,,,,,7,2,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
CD1021-15,BASE CD1021-15 16A CON BUJE,1,M,REF,N,PZ,,1,12E,1-12E,,,,GTR150812,,,,,7,0,5,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
CD4081BE,COMPUERTA CD4081BE,1,M,REF,N,PZ,,4,1A,4-1A,,,,MAMJ56051,,,,,7,1,20,,,,,,,13,13,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
CDX-6T250,AUTOESTEREO SONY CDX-GT210,1,M,INF,S,PZ,,1,12A,1-12A,,,,GTR150812,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,SONY
CE-100/25V-T,CAPACITOR ELE 100UF 25V,1,M,REF,N,PZ,,4,1A,4-1A,,,,MAMJ56051,,,,,7,2,50,,,,,,,4,4,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,25,,,GENERICA
CE-1000/16V-T,CAPACITOR ELE 1000UF 16V,1,M,REF,N,PZ,,4,1A,4-1A,,,,MAMJ56051,,,,,7,2,50,,,,,,,8,8,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,16,,,GENERICA
CE-1000/25V-T,CAPACITOR ELE 1000MF/25V,1,M,REF,N,PZ,,4,1A,4-1A,,,,MAMJ56051,,,,,7,2,50,,,,,,,10,10,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,25,,,GENERICA
CE-22/35VTEAPO,CAPACITOR ELE 22MF/35V,1,M,REF,N,PZ,,4,1A,4-1A,,,,MAMJ56051,,,,,7,2,50,,,,,,,3,3,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,35,,,GENERICA
CE-220/25V-T,CAPACITOR ELE 220UF 25V,1,M,REF,N,PZ,,4,1A,4-1A,,,,MAMJ56051,,,,,7,2,50,,,,,,,5,5,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,25,,,GENERICA
CE-2200/16V-T,CAPACITOR ELE 2200UF 16V,1,M,REF,N,PZ,,4,1A,4-1A,,,,MAMJ56051,,,,,7,2,50,,,,,,,9,9,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,16,,,GENERICA
CE-4.7/100V-T,CAPACITOR ELE 4.7UF 100V,1,M,REF,N,PZ,,4,1A,4-1A,,,,MAMJ56051,,,,,7,2,50,,,,,,,3.5,3.5,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,100,,,GENERICA
CE-47/25VTEAPO,CAPACITOR ELE 47UF 25V,1,M,REF,N,PZ,,4,1A,4-1A,,,,MAMJ56051,,,,,7,2,50,,,,,,,4,4,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,25,,,GENERICA
CE-470/100V-T,CAPACITOR ELE 47MF/100V,1,M,REF,N,PZ,,4,1A,4-1A,,,,MAMJ56051,,,,,7,2,50,,,,,,,8,8,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,100,,,GENERICA
CE-470/16V-T,CAPACITOR ELE 470UF 16V,1,M,REF,N,PZ,,4,1A,4-1A,,,,MAMJ56051,,,,,7,2,50,,,,,,,4,4,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,16,,,GENERICA
CE-L6O,CARETA ELECTRO SOLDADOR CE-L6,1,M,HTA,N,PZ,,1,19A,1-19A,,,,INF891031,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,OAKLAND
CEA-3A,CEPILLO DE ALAMBRE MINI ACERO,1,M,CON,N,JG,,1,19B,1-19B,,,,NMQ050902,,,,,7,1,5,,,,,,,,,P,JG,1,,N,N,,,1,,,,,,A,,,,,,,,,,INOX,,,,,TRUPER
CEA-3L,CEPILLO DE ALAMBRE MINI LATON,1,M,CON,N,JG,,1,19B,1-19B,,,,NMQ050902,,,,,7,1,5,,,,,,,,,P,JG,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,TRUPER
CEA-3N,CEPILLO DE ALAMBRE MINI NAILON,1,M,CON,N,PZ,,1,19B,1-19B,,,,NMQ050902,,,,,7,1,5,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,TRUPER
CEA-54,CEPILLO DE ALAMBRE CON MANGO,1,M,CON,N,PZ,,1,19B,1-19B,,,,NMQ050902,,,,,7,1,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,TRUPER
CEA-76,CEPILLO DE ALAMBRE DOBLE MANGO,1,M,CON,N,PZ,,1,19B,1-19B,,,,NMQ050902,,,,,7,1,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,TRUPER
CEMENTO-2K,CEMENTO GRIS PONTLAND EXTRA,1,M,ACO,N,KG,,1,2B,1-2B,,,,PAAA70050,,,,,1,0,4,,2021/4/9,,,,,69,69,P,KG,1,,N,N,,,1,,,,,,A,,,,,,,,,,GRIS,,,,,PORTLAND
CEMENTO-PLASHB,CEMENTO PLASTICO HB,1,M,CON,N,LT,,7,1B,7-1B,,,,MDM910322,,,,,1,0,4,,,,,,,,,P,LT,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
CEMENTOGRIS,BULTO DE CEMENTO GRIS,1,M,ACO,N,PZ,,1,11PS,1-11PS,,,,PAAA70050,,,,,1,0,1,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,GRIS,,,,,GENERICA
CENT-ETRBET,CC CON BRAKER 220 C-BOMBA,1,M,ACO,N,PZ,,1,8E,1-8E,,,,GTR150812,,,,,3,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,220,,,GENERICA
CF-1/2P,CONECTOR 1/2” MANGUERA H,1,M,ACO,N,PZ,,1,19B,1-19B,,,,NMQ050902,,,,,7,2,15,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
CF-GA-P,FILTRO REPUESTO CARBON CF-GA-P,1,M,ESS,N,PZ,,1,3C,1-3C,,,,NMQ050902,,,,,7,1,30,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,PRETUL
CGA-540D,NIPLE OXIGENO USA CGA-540D,1,M,REF,N,PZ,,1,16D,1-16D,,,,INF891031,,,,,7,0,2,,2021/5/17,,,,,70,70,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
CGA5,TUERCA ACETILENO/BUTANO CGA5,1,M,REF,N,PZ,,1,16D,1-16D,,,,INF891031,,,,,7,0,2,,2021/5/18,,,,,73.5,73.5,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
CH-3,MINI CHANCLA DE 1 CH-3,1,M,HTA,N,PZ,,1,19D,1-19D,,,,NMQ050902,,,,,7,0,1,,2021/7/2,,,,,135,135,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
CHALPA2X2,CHALUPA 2X2 GALVANIZADA,1,M,ACO,N,PZ,,1,10D,1-10D,,,,GTR150812,,,,,3,0,4,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,2X2,,,,GENERICA
CHAPA-CAJON,CHAPA PARA CAJONERA SIN LLAVE,1,M,ACO,N,PZ,,1,8B,1-8B,,,,GTR150812,,,,,3,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,AUSTRAL
CHAPA-PIZQ,CHAPA DE PUERTA IZQUIERDA,1,M,ACO,N,PZ,,1,8B,1-8B,,,,GTR150812,,,,,3,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,PHILIPS
CIENEGA233-05,PINTURA VERDE REG CIENE-233-05,1,M,CON,N,LT,,7,1B,7-1B,,,,LEAG82021,,,,,5,1,20,,,,,,,,,P,LT,1,,N,N,,,1,,,,,,A,,,,,,,,,,CIENEGA,,,,,GENERICA
CIL-CERNIR,CILINDRO INOX PARA CERNIR ,1,M,HTA,N,PZ,,1,8B,1-8B,,,,GTR150812,,,,,7,0,1,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
CIN-2010N,CINCHO NEGRO 2MM X 10,1,M,CON,N,PZ,,1,19D,1-19D,,,,NMQ050902,,,,,3,20,250,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,NEGRA,,,,,TRUPER
CIN-2014N,CINCHO NEGRO 2MM X 14,1,M,CON,N,PZ,,1,19D,1-19D,,,,NMQ050902,,,,,3,20,250,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,NEGRA,,,,,TRUPER
CIN-5020N,CINCHO NEGRO 4.5MM X 200,1,M,CON,N,PZ,,1,19D,1-19D,,,,NMQ050902,,,,,3,20,250,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,TRUPER
CIN-5030,CINCHO 4.5MM X 300MM BLANCO,1,M,CON,N,PZ,,1,19D,1-19D,,,,NMQ050902,,,,,3,20,250,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,BLANCA,,,,,TRUPER
CIN-5030N,CINCHO 4.5MM X 300MM NEGRO,1,M,CON,N,PZ,,1,19D,1-19D,,,,NMQ050902,,,,,3,20,250,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,NEGRA,,,,,TRUPER
CIN-5040,CINCHO 4.5MM X 400,1,M,CON,N,PZ,,1,19D,1-19D,,,,NMQ050902,,,,,3,20,250,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,TRUPER
CIN-8038,CINCHO BLANCO 8MM X 38,1,M,CON,N,PZ,,1,19D,1-19D,,,,NMQ050902,,,,,3,20,250,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,BLANCA,,,,,TRUPER
CIN-FVC,FIBRA DE VIDRIO CILINDRICO,1,M,ACO,N,M,,1,16D,1-16D,,,,EER840703,,,,,7,0.5,20,,2021/5/14,,,,,,,P,M,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
CIN-FVM,CINTA FIBRA DE VIDRIO MALLA,1,M,ACO,N,M,,1,16D,1-16D,,,,EER840703,,,,,3,0,50,,2021/5/14,,,,,,,P,M,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
CINAIS18AS,CINTA AZUL PARA EMPAPELAR 18MM,1,M,CON,N,PZ,,1,18B,1-18B,,,,LUM930623,,,,,15,5,100,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,AZUL,18MM,,,,SCOTCH
CINAIS18NN,CINTA AISLANTE NEGRA NITTO,1,M,CON,N,PZ,,1,18B,1-18B,,,,NMQ050902,,,,,7,0,30,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,NEGRO,18MM,,,,NITTO
CINAIS18NT,CINTA AISLANTE NEGRA TRUPER,1,M,CON,N,PZ,,1,18B,1-18B,,,,NMQ050902,,,,,7,2,30,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,NEGRO,18MM,,,,TRUPER
CINREFL,CINTA REFLEJANTE BLANCO/ROJO,1,M,CON,N,M,,1,18B,1-18B,,,,MACC730302,,,,,7,0,20,,,,,,,,,P,M,1,,N,N,,,1,,,,,,A,,,,,,,,,,BLANCA/ROJO,,,,,GENERICA
CINT-DUROCK,CINTA MALLA DUROCK ROLLO,1,M,ACO,N,PZ,,1,6E,1-6E,,,,MDM910322,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
CINT-PERM,CINTA PERIMETRAL PASO PROHI,1,M,ESS,N,M,,1,18B,1-18B,,,,MACC730302,,,,,3,30,500,,,,,,,,,P,M,1,,N,N,,,1,,,,,,A,,,,,,,,,,AMARILLO,,,,,CABEL
CINT-TAB-ROC,CINTA PAPEL TABLAROCA ROLLO,1,M,CON,N,PZ,,1,6E,1-6E,,,,MDM910322,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
CINTDIUREX-1/2,CINTA TRANSPARENTE 1/2,1,M,CON,N,PZ,,1,18B,1-18B,,,,ODM950324,,,,,3,0,10,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,CLARO,1/2,,,,JANEL
CINTVERDE-1/2,CINTA VERDE PARA EMPAPELAR 1/2,1,M,CON,N,PZ,,1,18B,1-18B,,,,LUM930623,,,,,3,0,10,,2021/3/30,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,VERDE,1/2,,,,NORTON
CL909129,RETEN CL909129 TOTAL SOURCE,1,M,REF,N,PZ,,1,4C,1-4C,,,,DUAG60100,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
CL918648A,FILTROS ACEITE CL918648,1,M,REF,N,PZ,,1,5D,1-5D,,,,RDO820318,,,,,3,0,5,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,BALDWIN
CL918648G,FILTRO GASOLINA CL918648G,1,M,REF,N,PZ,,1,5C,1-5C,,,,RDO820318,,,,,3,0,5,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GONHER
CLA-MAD4,CLAVO PARA MADERA DE 4,1,M,CON,N,KG,,1,17C,1-17C,,,,MDM910322,,,,,1,0.5,5,,,,,,,56,56,P,KG,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
CLA-VARIOS,CLAVO DIVERSAS MEDIDAS,1,M,CON,N,KG,,1,17B,1-17B,,,,MDM910322,,,,,1,0.5,5,,,,,,,,,P,KG,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
CLEMAHUESO,CLEMA 25A 600V HUESO,1,M,ACO,N,PZ,,1,10C,1-10C,,,,GTR150812,,,,,7,0,10,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,HUESO,,,,,GENERICA
CLEMANEGRA,CLEMA 10A 250V CON FUSIBLE,1,M,ACO,N,PZ,,1,10C,1-10C,,,,GTR150812,,,,,7,0,10,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,NEGRO,,,10,,GENERICA
CLEMAVERDE,CLEMA VERDE CON AMARILLO,1,M,ACO,N,PZ,,1,10C,1-10C,,,,GTR150812,,,,,7,0,10,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,VERDE/AMARILLO,,,,,GENERICA
CLI-A,CLAVIJA BLINDADA ATERRIZ CLI-A,1,M,ACO,N,PZ,,1,10D,1-10D,,,,NMQ050902,,,,,7,1,15,,2021/7/2,,,,,14,14,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,120,15,,VOLTECK
CLI-B,CLAVIJA BLINDADA ATERRIZ CLI-B,1,M,ACO,N,PZ,,1,10D,1-10D,,,,NMQ050902,,,,,7,1,15,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,120,15,,VOLTECK
CLICK-F,CONECTOR RAPIDO AGUA HEMBRA,1,M,ACO,N,PZ,,1,19B,1-19B,,,,NMQ050902,,,,,7,1,5,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,NEGRO,,,,,TRUPER
CN36-7-USA,CINCHO 7.6MM X 81 BLANCO,1,M,CON,N,PZ,,1,19D,1-19D,,,,NMQ050902,,,,,3,20,250,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,BLANCA,,,,,TRUPER
CO-1-3/4F,CARDA DE COPA 1 3/4 CAL. 0.17,1,M,CON,N,PZ,,1,19D,1-19D,,,,NMQ050902,,,,,7,2,20,,2021/7/2,,,,,39,39,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,TRUPER
CO-2,CARDA DE COPA 1 3/4,1,M,CON,N,PZ,,1,19D,1-19D,,,,NMQ050902,,,,,7,2,20,,2021/7/2,,,,,34,34,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,TRUPER
CO-22E,CONTACTOR 24V 10A 22E 3RH1122,1,M,ACO,N,PZ,,1,10C,1-10C,,,,EFC070410,,,,,7,0,5,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,24,10,,SIEMENS
CO-3,CARDA DE COPA 2 3/4,1,M,CON,N,PZ,,1,19D,1-19D,,,,NMQ050902,,,,,7,2,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,TRUPER
CO-E,CONTACTO SENCILLO NO ATERRIZAD,1,M,ACO,N,PZ,,1,10D,1-10D,,,,NMQ050902,,,,,7,1,10,,,,,,,30,30,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,CREMA,,120,15,,VOLTECK
CO-S,COFIA DESECHABLE,1,M,ESS,N,PZ,,6,PA,6-PA,,,,LGS850318,,,,,7,2,50,,,,,,,20,20,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
COBI-1,SIERRA CORTA CIRCULOS 1,1,M,CON,N,PZ,,1,18C,1-18C,,,,NMQ050902,,,,,7,0,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
COBI-1 1/2P,SIERRA COPA BIMETAL 1/2 PRETUL,1,M,CON,N,PZ,,1,18C,1-18C,,,,NMQ050902,,,,,7,0,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,1/2,,,,GENERICA
COBI-1/4,SIERRA COPA BIMETAL 1/4 TRUPER,1,M,CON,N,PZ,,1,18C,1-18C,,,,NMQ050902,,,,,7,0,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,1/4,,,,GENERICA
CODO-I,PLACA CONTACT DOBLE 2+N CODO-I,1,M,ACO,N,PZ,,1,10D,1-10D,,,,NMQ050902,,,,,7,1,10,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
CODO-POL,CONTACTO DOBLE POL CODO-PO,1,M,ACO,N,PZ,,1,10D,1-10D,,,,NMQ050902,,,,,7,1,10,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,VOLTECK
CODO-S,CONTACTO DOBLE POLARIZADO 15A,1,M,ACO,N,PZ,,1,10D,1-10D,,,,NMQ050902,,,,,7,1,10,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,CREMA,,120,15,,VOLTECK
CODO-SU,CONTACTO DOBLE POL CODO-SU,1,M,ACO,N,PZ,,1,10D,1-10D,,,,NMQ050902,,,,,7,1,10,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,CREMA,,120,15,,VOLTECK
CODO-TAS,CONTACTO DOBLE TIERRA AISL 15A,1,M,ACO,N,PZ,,1,10D,1-10D,,,,NMQ050902,,,,,7,1,10,,2021/7/2,,,,,35,35,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,CREMA,,120,15,,VOLTECK
COFIA-BLAN,COFIA DESECHABLE BLANCA,1,M,ESS,N,PZ,,2,1PA,2-1PA,,,,LGS850318,,,,,7,2,50,,2021/7/9,,,,,1.85,1.85,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,BLANCA,,,,,GENERICA
COLET-1/2-FS,CONDULET 1/2 CONEXIÓN COLET FS,1,M,ACO,N,PZ,,1,10D,1-10D,,,,NMQ050902,,,,,7,2,15,,2021/7/2,,,,,65,65,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,GRIS,1/2,,,,VOLTECK
COM-1,CARDA DE COPA TIPO BROCHA 1,1,M,CON,N,PZ,,1,19D,1-19D,,,,NMQ050902,,,,,7,2,20,,2021/6/4,,,,,43,43,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,TRUPER
COM-3/4,CARDA DE COPA 3/4 CAL. 0.3,1,M,CON,N,PZ,,1,19D,1-19D,,,,NMQ050902,,,,,7,2,20,,2021/7/2,,,,,23,23,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,TRUPER
COM310,SWITCH 4 PUERTOS KVM 106485,1,M,INF,N,PZ,,1,11B,1-11B,,,,EST850628,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
CON-ACET3/4RE,CONEXION ACETILENO 3/4 STANDAR,1,M,HTA,N,PZ,,1,17E,1-17E,,,,INF891031,,,,,3,1,5,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,3/4,,,,INFRA
CON-ACET3/4RI,CONEXION ACETILENO 3/4 MANGUER,1,M,HTA,N,PZ,,1,17E,1-17E,,,,INF891031,,,,,3,1,5,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,3/4,,,,INFRA
CONO-25,CONOS NARANJA DE 25 CM,1,M,ESS,N,PZ,,1,9PS,1-9PS,,,,LGS850318,,,,,7,4,10,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,NARANJA,,,,,GENERICA
CONO-70,CONOS NARANJA DE 70 CM,1,M,ESS,N,PZ,,1,9PS,1-9PS,,,,LGS850318,,,,,7,4,10,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,NARANJA,,,,,GENERICA
CONT-120V20A3N-A,CONTACTO 120V 20A 3+N TWIST,1,M,REF,N,PZ,,1,10C,1-10C,,,,EER840703,,,,,7,0,10,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,AZUL,,120,20,,HUBBELL
CONT-250V20A3N-A,CONTACTO 250V 20A 3+N TWIST,1,M,REF,N,PZ,,1,10C,1-10C,,,,EER840703,,,,,7,0,10,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,AZUL,,250,20,,HUBBELL
CONT-250V20A3N-R,CONTACTO 250V 20A 3+N TWIST,1,M,REF,N,PZ,,1,10C,1-10C,,,,EER840703,,,,,7,0,10,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,ROJO,,250,20,,HUBBELL
CONT-LED,CABLE CONTROLADORES LED,1,M,ACO,N,PZ,,1,11B,1-11B,,,,GTR150812,,,,,3,0,10,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
COPL-GAS-1,CONEXION OXIGENO STANDAR INFRA,1,M,REF,N,PZ,,1,16D,1-16D,,,,INF891031,,,,,3,1,5,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,INFRA
COPLE ,COPLE H-H 1/4 NPT LATON,1,M,ACO,N,PZ,,1,19B,1-19B,,,,NMQ050902,,,,,7,1,5,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,LATON,,,,,TRUPER
COPLE-HEM-1/4,COPLE CUERDA 1/4 NPT HEMBRA,1,M,ACO,N,PZ,,1,19B,1-19B,,,,NMQ050902,,,,,7,1,5,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,LATON,,,,,TRUPER
COPLE-P,COPLE H-H 1/4 NPT ACERO,1,M,ACO,N,PZ,,1,19B,1-19B,,,,NMQ050902,,,,,7,1,5,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,ACERO,,,,,TRUPER
